,X,Y,PID,SSL,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,METEREDAREAS_ENERGY,METEREDAREAS_WATER,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LASTUPDATE
10743,-77.09495397,38.94505844,PM2996442,1499    0806,Washington College of Law,,,2015,In Compliance,4801 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1980.0,College/University,College/University,319892,195000.0,,72.0,71.1,221.5,218.9,1878.3,9.6,,3548.1,Whole Building,,0.0,0.0,269573.0,391768.7296,141910.5854,2023/02/26 09:02:48+00,0.0,0.0,0.0,119761.0,3992558.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
10744,-77.09495397,38.94505844,PM2996442,1499    0806,Spring Valley Building,,,2016,In Compliance,4801 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1980.0,College/University,College/University,319892,195000.0,,47.4,47.3,144.2,144.1,1060.3,5.4,,1095273.5,Whole Building,,0.0,0.0,269573.0,391768.7296,141910.5854,2023/02/26 09:02:48+00,0.0,0.0,0.0,124622.0,2585134.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
10745,-77.09495397,38.94505844,PM2996442,1499    0806,Spring Valley Building,,,2017,Data Under Review by DOEE,4801 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1980.0,College/University,College/University,319892,195000.0,,68.5,68.4,215.1,210.4,1481.7,7.6,,2268054.9,Whole Building,,0.0,0.0,269573.0,391768.7296,141910.5854,2023/02/26 09:02:48+00,0.0,0.0,0.0,121735.0,3792986.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
11016,-77.05107816,38.90220431,PM3230040,0039    0004,Milken Institute School of Public Health,,,2015,In Compliance,950 NEW HAMPSHIRE AV,THE GEORGE WASHINGTON UNIVERSITY,2.0,20037,2013.0,College/University,College/University,115000,152638.0,,99.2,96.1,265.7,256.1,1757.1,11.5,,3113.6,Whole Building,,33454.79619,0.0,310225.0,395569.6191,137150.3728,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,3457866.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
11017,-77.05107816,38.90220431,PM3230040,0039    0004,Milken Institute School of Public Health,,,2016,In Compliance,950 NEW HAMPSHIRE AV,THE GEORGE WASHINGTON UNIVERSITY,2.0,20037,2013.0,College/University,College/University,115000,152638.0,,81.6,81.6,210.3,207.4,1222.0,8.0,,2359.0,Whole Building,,33602.686,0.0,310225.0,395569.6191,137150.3728,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2666880.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
11018,-77.05107816,38.90220431,PM3230040,0039    0004,Milken Institute School of Public Health,,,2017,In Compliance,950 NEW HAMPSHIRE AV,THE GEORGE WASHINGTON UNIVERSITY,2.0,20037,2013.0,College/University,College/University,115000,152638.0,,81.8,85.1,203.5,205.2,1159.8,7.6,,2214.4,Whole Building,,39070.48404,0.0,310225.0,395569.6191,137150.3728,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2515888.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
13438,-77.06965411,38.90631253,PM3496501,1222    0062; 1321    0827,Reiss Science,3619434.0,Georgetown University,2013,In Compliance,3515 PROSPECT ST NW,GEORGETOWN UNIVERSITY,2.0,20007,1958.0,College/University,College/University,238595,135868.0,,125.0,125.5,252.3,252.9,1773.9,13.1,,1111.0,Whole Building,,448.9,0.0,291547.0,393958.668,137607.4836,2023/02/26 09:02:48+00,10644.0,0.0,9765725.7,0.0,2097437.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020/11/14 00:00:00+00
13459,-77.07518602,38.90899821,PM3496780,1321    0827,Darnall Hall,3619434.0,Georgetown University,2013,In Compliance,3800 RESERVOIR RD,PRESIDENT & DIRECTORS OF GEORGETOWN UNIVERSITY,2.0,20057,1988.0,College/University,College/University,3526986,124062.0,,189.3,190.4,330.3,331.6,2264.9,18.3,,5423.0,Whole Building,,19910.799,0.0,291547.0,393479.0971,137905.9968,2023/02/26 09:02:48+00,9156.0,0.0,14761421.7,0.0,1971218.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020/11/14 00:00:00+00
13564,-77.08947494,38.9369116,PM3483049,1600    0001,American University Main Campus,,,2013,Incomplete Report,4400 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1980.0,College/University,Other,1452667,1895901.0,,115.3,116.5,260.2,261.4,20922.9,11.0,,104777.8,Whole Building,,916893.998,0.0,223994.0,392242.8149,141005.735,2023/02/26 09:02:48+00,0.0,0.0,0.0,189129.0,37006493.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
13565,-77.08947494,38.9369116,PM3483049,1600    0001,American University Main Campus,,,2014,In Compliance,4400 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1980.0,College/University,Mixed Use Property,1452667,1977602.0,,116.2,111.5,260.7,255.8,22842.7,11.6,,103527.8,Whole Building,,979970.8935,0.0,223994.0,392242.8149,141005.735,2023/02/26 09:02:48+00,0.0,0.0,0.0,185223.0,38464888.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
13566,-77.0869129,38.93909701,PM3483049,1600    0001,American University Main Campus,,,2015,In Compliance,4400 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1968.0,College/University,Mixed Use Property,242889,1977602.0,,107.5,109.2,211.1,212.9,18849.1,9.5,,65648.4,Whole Building,,1189557.0,0.0,223994.0,392465.1724,141248.1198,2023/02/26 09:02:48+00,0.0,0.0,0.0,181185.0,27253605.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
13567,-77.0869129,38.93909701,PM3483049,1600    0001,American University Main Campus,,,2016,In Compliance,4400 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1980.0,College/University,Mixed Use Property,1452667,1977602.0,,110.2,112.5,240.0,240.6,18854.9,9.5,,85583.0,Whole Building,,998321.9955,0.0,223994.0,392465.1724,141248.1198,2023/02/26 09:02:48+00,0.0,0.0,0.0,185524.0,34449633.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
13568,-77.0869129,38.93909701,PM3483049,1600    0001,American University Main Campus,,,2017,Data Under Review by DOEE,4400 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1980.0,College/University,Mixed Use Property,1452667,2225153.0,,101.3,104.9,215.1,216.5,18666.6,8.4,,83936.0,Whole Building,,1094636.052,0.0,223994.0,392465.1724,141248.1198,2023/02/26 09:02:48+00,0.0,0.0,0.0,162836.3,33793811.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
13569,-77.09495165,38.94505097,PM3483049,1499    0806; 1599    0024; 1599    0812; 1600    0001; 1601    0006; 1728    0001; 1786    0821; 2046    0001,American University Main Campus,3483049.0,American University Main Campus,2018,In Compliance,4801 MASSACHUSETTS AV NW,AMERICAN UNIVERSITY,3.0,20016,1956.0,College/University,Mixed Use Property,319892,2225153.0,,101.3,102.7,198.4,199.0,25392.9,7.9,,102323.7,Whole Property,Whole Building,1150521.007,0.0,223994.0,391768.9303,141909.7568,2023/02/26 09:02:48+00,14763446.4,18372712.8,0.0,566370.1,52360499.1,18418826.9,16363081.8,19007412.0,8414036.7,2727999.5,2203439.5,1963595.6,2178212.0,2897879.6,6329618.6,14074454.5,20473543.8,13945558.0,12975048.1,12862509.5,13461295.5,15067608.6,15224475.3,17720452.3,16831713.6,18834221.5,13924227.6,15009121.9,12797812.7,2022/05/04 00:00:00+00
13570,-77.09489514,38.9450587,PM3483049,1499    0806; 1599    0024; 1599    0812; 1600    0001; 1601    0006; 1786    0010; 1786    0821; 2046    0001,American University Main Campus,3483049.0,American University Main Campus,2019,Data Under Review by DOEE,4801 MASSACHUSETTS AVE NW,AMERICAN UNIVERSITY,3.0,20016,1963.0,College/University,College/University,319892,3206939.2,,97.2,98.3,201.7,201.3,24603.5,7.7,,83594.4,Whole Property,,987751.0026,0.0,223994.0,391773.83,141910.6098,2023/02/26 09:02:48+00,13269871.5,15073534.0,0.0,605331.1,53463500.4,18124064.2,16628555.8,12501897.9,4943060.0,2833605.3,2310339.7,2223896.0,2720313.8,3119952.6,6807151.5,12470992.8,14091270.6,14241958.3,13760944.7,13607527.0,14047166.0,15631265.3,15405835.6,17919489.6,17280817.4,17560737.8,15573764.7,13647043.4,13740935.7,2022/05/04 00:00:00+00
13571,-77.09489514,38.9450587,PM3483049,1499    0806; 1599    0024; 1599    0812; 1600    0001; 1601    0006; 1786    0010; 1786    0821; 2046    0001,American University Main Campus,3483049.0,American University Main Campus,2020,Data Under Review by DOEE,4801 MASSACHUSETTS AVE NW,AMERICAN UNIVERSITY,3.0,20016,1963.0,College/University,College/University,319892,3166605.0,,86.8,89.3,173.4,176.1,21203.2,6.7,,98579.3,Whole Property,,966697.9085,0.0,223994.0,391773.83,141910.6098,2023/02/26 09:02:48+00,12584563.5,14964728.4,0.0,570865.1,43560752.3,13386976.5,11637268.9,9096049.0,7375734.3,5267338.2,3561305.1,4678853.1,4808033.9,4368439.0,6883601.1,10768464.5,14837727.3,13133607.9,12905065.6,12140840.6,10678891.7,9023774.8,12889669.5,17106757.1,15646565.9,14012454.2,11135110.6,9678498.4,10278068.5,2022/05/04 00:00:00+00
13572,-77.09489514,38.9450587,PM3483049,1499    0806; 1599    0024; 1600    0001; 1601    0006; 1786    0010; 1786    0821; 2046    0001,American University Main Campus,3483049.0,American University Main Campus,2021,Data Under Review by DOEE,4801 MASSACHUSETTS AVE NW,AMERICAN UNIVERSITY,3.0,20016,1963.0,College/University,College/University,319892,3248732.0,,98.0,100.0,170.5,172.6,22131.0,6.8,,129840.6,Whole Property,,1655888.422,0.0,223994.0,391773.83,141910.6098,2023/02/26 09:02:48+00,12938308.4,12592704.4,0.0,519351.0,36782478.3,20079902.4,17610366.9,15677553.1,11753792.0,10571292.8,10184635.1,10280693.7,9768548.7,10439065.1,14033809.4,15826397.3,19362785.7,8828020.0,8751075.6,9690563.7,9447114.4,10409214.0,11821244.2,14182593.5,13809583.5,8876085.3,9071742.0,10788941.7,9825653.7,2022/05/04 00:00:00+00
13637,-77.07518602,38.90899821,PM3496816,1321    0827,Harbin Hall,3619434.0,Georgetown University,2013,In Compliance,3800 RESERVOIR RD,PRESIDENT & DIRECTORS OF GEORGETOWN UNIVERSITY,2.0,20057,1988.0,College/University,College/University,3526986,116891.0,,155.0,155.8,254.5,255.4,1755.1,15.0,,4199.0,Whole Building,,1499.6,0.0,291547.0,393479.0971,137905.9968,2023/02/26 09:02:48+00,8196.0,0.0,13837266.1,0.0,1206942.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020/11/14 00:00:00+00
13809,-77.07518602,38.90899821,PM3500721,1321    0827,Intercultural Center,3619434.0,Georgetown University,2013,In Compliance,3800 RESERVOIR RD,PRESIDENT & DIRECTORS OF GEORGETOWN UNIVERSITY,2.0,20057,1988.0,College/University,College/University,3526986,224578.0,,83.3,83.6,192.5,192.9,2063.4,9.2,,3072.0,Whole Building,,0.0,0.0,291547.0,393479.0971,137905.9968,2023/02/26 09:02:48+00,8964.0,0.0,7980696.2,0.0,3138960.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020/11/14 00:00:00+00
13891,-77.04779389,38.89857519,PM3507141,0079    0861,2125-2131 G St,,,2010,Data Under Review by DOEE,2125 G STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1910.0,College/University (Campus-Level),College/University (Campus-Level),53631,53820.0,,40.3,36.7,134.4,122.2,306.8,0.0,,0.0,,,45.5,0.0,242508.0,395854.2897,136747.3566,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,634477.1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
13892,-77.04779389,38.89857519,PM3507141,0079    0861,2125-2131 G St,,,2011,Data Under Review by DOEE,2125 G STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1910.0,College/University (Campus-Level),College/University (Campus-Level),53631,53820.0,,39.4,36.9,131.4,123.0,299.88,0.0,,0.0,,,33.4,0.0,242508.0,395854.2897,136747.3566,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,620296.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
13927,-77.07518602,38.90899821,PM3502509,1321    0827,Leavey Center,3619434.0,Georgetown University,2013,In Compliance,3800 RESERVOIR RD,PRESIDENT & DIRECTORS OF GEORGETOWN UNIVERSITY,2.0,20057,1988.0,College/University,College/University,3526986,260566.0,,200.2,201.2,377.8,379.0,5319.5,20.4,,15086.0,Whole Building,,0.0,0.0,291547.0,393479.0971,137905.9968,2023/02/26 09:02:48+00,27216.0,0.0,33709004.9,0.0,5400502.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020/11/14 00:00:00+00
14051,-77.06990057,38.90579163,PM3504836,1203    0047,"Jemal's Cayre Car Barn, LLC",,,2018,In Compliance,3600 M ST NW,JEMAL'S CAYRE CARBARN LLC,2.0,20007,1905.0,College/University,College/University,117140,100422.0,92.0,33.6,33.6,84.8,84.8,300.0,3.0,,1366.2,Whole Property,Whole Building,5279.000051,0.0,271910.0,393937.247,137549.6755,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,832896.9,160840.0,60330.0,55060.0,11300.0,920.0,0.0,0.0,0.0,0.0,1500.0,111260.0,126690.0,309697.0,256869.0,220957.7,227645.2,207326.8,239461.0,269705.0,229600.3,264607.4,212615.4,210929.8,192430.0,2022/06/29 00:00:00+00
14052,-77.06990057,38.90523421,PM3504836,1203    0047,"Jemal's Cayre Car Barn, LLC",,,2019,In Compliance,3600 M ST NW,JEMAL'S CAYRE CARBARN LLC,2.0,20007,1905.0,College/University,College/University,117140,111133.0,93.0,29.6,29.7,73.3,73.4,281.2,2.5,,1385.0,Whole Property,,6071.290261,0.0,271910.0,393937.1996,137487.7974,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,785722.9,152700.0,168940.0,97780.0,19710.0,1040.0,130.2,99.8,0.0,0.0,9200.0,48905.8,108623.2,205624.2,238870.7,230091.6,220224.1,207057.2,229556.0,223759.0,251287.0,253603.7,218757.0,195882.9,206173.5,2022/06/29 00:00:00+00
14053,-77.06990057,38.90523421,PM3504836,1203    0047,"Jemal's Cayre Car Barn, LLC",,,2020,In Compliance,3600 M ST NW,JEMAL'S CAYRE CARBARN LLC,2.0,20007,1905.0,College/University,College/University,117140,111133.0,,20.7,22.0,51.4,52.7,197.0,1.8,,741.6,Whole Property,,4204.257029,0.0,271910.0,393937.1996,137487.7974,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,551215.9,95988.5,66250.0,26879.4,22968.1,11206.4,78.6,0.0,181.2,1002.9,9082.7,48754.5,138033.4,205071.4,194214.4,190027.9,127902.2,106979.8,141198.8,172459.5,186527.2,165516.1,141072.5,123623.6,126155.3,2022/06/29 00:00:00+00
14054,-77.06990057,38.90523421,PM3504836,1203    0047,"Jemal's Cayre Car Barn, LLC",,,2021,In Compliance,3600 M ST NW,JEMAL'S CAYRE CARBARN LLC,2.0,20007,1905.0,College/University,College/University,117140,111133.0,,22.4,23.2,54.5,55.3,210.4,1.9,,320.7,Whole Property,,5273.72364,0.0,271910.0,393937.1996,137487.7974,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,575819.9,179504.6,168235.3,32586.1,22209.3,0.0,0.0,0.0,40.0,240.0,4176.2,20338.2,100042.6,149292.1,135804.4,143832.9,137182.9,149022.5,147985.3,199380.2,192604.0,204552.8,183163.0,170869.6,151008.3,2022/06/29 00:00:00+00
14107,-77.06965411,38.90631253,PM3506412,1222    0062,Med-Dent (Medical Center),3619434.0,Georgetown University,2013,In Compliance,3515 PROSPECT ST NW,GEORGETOWN UNIVERSITY,2.0,20007,1958.0,College/University,College/University,238595,146974.0,,342.2,343.4,572.5,573.9,4902.3,33.4,,3469.0,Whole Building,,4526.7,0.0,291547.0,393958.668,137607.4836,2023/02/26 09:02:48+00,31392.0,0.0,37573988.2,0.0,3587005.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020/11/14 00:00:00+00
14110,-77.07518602,38.90899821,PM3506424,1321    0827,Rafik Hariri,3619434.0,Georgetown University,2013,In Compliance,3800 RESERVOIR RD,PRESIDENT & DIRECTORS OF GEORGETOWN UNIVERSITY,2.0,20057,1988.0,College/University,College/University,3526986,199372.0,,94.5,94.8,185.9,186.2,1951.4,9.8,,2090.0,Whole Building,,0.0,0.0,291547.0,393479.0971,137905.9968,2023/02/26 09:02:48+00,7032.0,0.0,11414640.5,0.0,2176441.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020/11/14 00:00:00+00
14158,-77.04779389,38.89857519,PM3507141,0079    0861,2125-2131 G St,,,2012,Data Under Review by DOEE,2125 G STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1910.0,College/University (Campus-Level),College/University (Campus-Level),53631,53820.0,,42.3,37.3,141.1,124.6,321.99,0.0,,0.0,,,33.0,0.0,242508.0,395854.2897,136747.3566,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,666058.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
14159,-77.04779618,38.89858467,PM3507141,0079    0861,2125-2131 G St,3619481.0,Gelman Library Group,2017,In Compliance,2125 G ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1910.0,College/University,College/University,53631,53820.0,,36.1,35.3,113.3,110.7,215.6,4.0,,258.4,Another configuration,,27.736596,0.0,242508.0,395854.0917,136748.4097,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,569121.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
14225,-77.00220661,38.9283314,PM3508516,PAR 01200034,TC - Trinity Center,,,2016,In Compliance,125 MICHIGAN AVE NE,TRINITY COLLEGE,5.0,20017,1964.0,College/University,College/University,482879,58164.0,,239.5,241.8,540.1,542.5,1234.4,21.2,,0.7,Whole Building,,59011.2404,0.0,285983.0,399808.8647,140049.4593,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2353632.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
14226,-77.00220661,38.9283314,PM3508516,PAR 01200034,TC - Trinity Center,,,2017,Data Under Review by DOEE,125 MICHIGAN AVE NE,TRINITY COLLEGE,5.0,20017,1964.0,College/University,College/University,482879,58164.0,,240.9,244.9,535.2,539.4,1198.3,20.6,,5.0,Whole Building,,61543.10562,0.0,285983.0,399808.8647,140049.4593,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2302399.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/03/15 00:00:00+00
14227,-77.00354546,38.92722556,PM3508539,PAR 01200034,Alumnae and Main Hall,,,2011,Data Under Review by DOEE,125 MICHIGAN AV,TRINITY COLLEGE,5.0,,1910.0,College/University (Campus-Level),College/University (Campus-Level),482879,290700.0,,94.2,104.6,155.8,166.7,2097.36,0.0,,0.0,,,201570.4,0.0,285983.0,399692.769,139926.7056,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2121424.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14228,-77.00354546,38.92722556,PM3508539,PAR 01200034,Alumnae and Main Hall,,,2012,Data Under Review by DOEE,125 MICHIGAN AV,TRINITY COLLEGE,5.0,,1910.0,College/University (Campus-Level),College/University (Campus-Level),482879,290700.0,,83.4,94.1,141.0,156.2,1891.81,0.0,,0.0,,,174410.1,0.0,285983.0,399692.769,139926.7056,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,1995047.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14229,-77.00354546,38.92722556,PM3508539,PAR 01200034,Alumnae and Main Hall,,,2014,In Compliance,125 MICHIGAN AV,TRINITY COLLEGE,5.0,20017,1964.0,College/University,College/University,482879,348864.0,,119.6,117.4,213.0,209.7,3394.8,9.7,,2848.4,Whole Building,,271455.6559,0.0,285983.0,399692.769,139926.7056,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,4275689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14230,-77.00220661,38.9283314,PM3508539,PAR 01200034,Alumnae and Main Hall,,,2016,In Compliance,125 MICHIGAN AVE NE,TRINITY COLLEGE,5.0,20017,1964.0,College/University,College/University,482879,348864.0,,109.9,113.0,200.2,202.9,2907.5,8.3,,2857.3,Whole Building,,241930.5907,0.0,285983.0,399808.8647,140049.4593,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,4146677.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
14231,-77.00220661,38.9283314,PM3508539,PAR 01200034,Alumnae and Main Hall,,,2017,Data Under Review by DOEE,125 MICHIGAN AVE NE,TRINITY COLLEGE,5.0,20017,1964.0,College/University,College/University,482879,348864.0,,104.3,113.0,190.2,198.8,2711.5,7.8,,2737.1,Whole Building,,229200.7424,0.0,285983.0,399808.8647,140049.4593,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,3947443.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
